idx,label,votes_negative,votes_neither,votes_neutral,votes_positive,FML_3_pred,FML_3_flagged,FML_3_sent,FML_3_result_mt,FME_pred,FME_flagged,FME_sent,FME_result_mt,FME_CL_flagged,FME_CL_sent,FME_CL_result_mt,BL_CL_pred,BL_CL_flagged,BL_CL_sent,BL_CL_result_mt
217083,1,2,,3,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219245,1,,,,5,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217088,1,,,3,2,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219286,1,,4,1,,1,FALSE,FALSE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
217089,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219332,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217113,1,,3,,2,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
219360,1,,,,5,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217135,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
219393,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217144,1,,,3,2,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219431,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217153,1,,5,,,1,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither
219441,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217159,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219468,1,,,1,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217161,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
219517,1,1,2,,2,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
217165,1,,,4,1,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219613,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217167,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error
219702,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217227,1,,1,2,2,0,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
219722,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217233,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218158,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217235,1,,,,5,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218180,1,1,,4,,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217239,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218211,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217241,1,,,2,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218233,1,,,3,2,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217262,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218243,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217294,1,,1,3,1,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
218254,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217295,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218262,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217300,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
218270,1,,,1,4,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217328,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218301,1,,,3,2,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217329,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218343,1,,1,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217335,1,,1,,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218352,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217341,1,,3,1,1,1,FALSE,FALSE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
218357,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
217344,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218362,1,1,,3,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217348,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218366,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217356,1,1,3,1,,1,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither
218426,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217373,1,3,,1,1,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
218440,1,,4,1,,0,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
217400,1,2,,3,,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
218447,1,2,,,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217414,1,,,2,3,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218513,1,1,,1,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error
217456,1,3,,1,1,1,TRUE,TRUE,Correctable,1,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable
218525,1,,,5,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217459,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218546,1,2,3,,,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither
217470,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218614,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217472,1,,,,5,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218628,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217480,1,,,2,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218646,1,,,3,2,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217489,1,2,,2,1,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
218689,1,1,,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217490,1,5,,,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
218702,1,2,1,2,,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
217529,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218713,1,1,,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217560,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
218736,1,,,2,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,TRUE,TRUE,Non-Error,0,FALSE,FALSE,Non-Error
217562,1,,,,5,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218755,1,,2,2,1,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
217564,1,,5,,,1,TRUE,TRUE,NA: Neither,1,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,FALSE,FALSE,NA: Neither
218770,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
217569,1,,2,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
218775,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217570,1,,1,,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218819,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217608,1,,,1,4,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218862,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217610,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218887,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217611,1,2,,3,,0,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
218892,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217633,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218907,1,,1,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217651,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218935,1,4,,,1,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
217673,1,,1,,4,1,TRUE,TRUE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218943,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217684,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218996,1,,3,,2,1,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither
217688,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219003,1,,,1,4,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217705,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219010,1,,,3,2,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
217715,1,,,3,2,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219022,1,,2,,3,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217720,1,1,,2,2,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
219033,1,3,,,2,1,FALSE,FALSE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable
217736,1,,3,1,1,1,FALSE,FALSE,NA: Neither,1,FALSE,FALSE,NA: Neither,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither
219050,1,2,,1,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
217738,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219072,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217755,1,1,,4,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219124,1,5,,,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
217759,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219148,1,,4,1,,0,TRUE,TRUE,NA: Neither,0,TRUE,TRUE,NA: Neither,FALSE,FALSE,NA: Neither,0,TRUE,TRUE,NA: Neither
217763,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219151,1,,,3,2,1,TRUE,TRUE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217769,1,,,,5,0,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219197,1,1,,4,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217776,1,,,2,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219218,1,,,1,4,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217795,1,,,1,4,1,TRUE,TRUE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219225,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
217805,1,1,,4,,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
219243,1,,,3,2,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
217812,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
219250,1,2,,2,1,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
217832,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219276,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217887,1,1,2,,2,0,TRUE,TRUE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
219324,1,4,,1,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable
217888,1,,1,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219326,1,4,1,,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
217902,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219349,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217908,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219356,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217937,1,4,,1,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
219361,1,1,,2,2,1,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
217947,1,3,1,,1,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,FALSE,FALSE,Correctable,0,FALSE,FALSE,Correctable
219385,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
217949,1,2,,3,,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219395,1,1,,4,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,FALSE,FALSE,NA: Neutral
217950,1,1,,2,2,0,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
219430,1,3,,2,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable
217980,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219438,1,1,,4,,1,FALSE,FALSE,NA: Neutral,1,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
218002,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219440,1,1,2,,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
218007,1,1,,,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219444,1,,,,5,0,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
218024,1,1,,2,2,1,TRUE,TRUE,NA: Non-Agreement,1,TRUE,TRUE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,FALSE,FALSE,NA: Non-Agreement
219464,1,2,,3,,1,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
218025,1,1,,2,2,1,FALSE,FALSE,NA: Non-Agreement,1,FALSE,FALSE,NA: Non-Agreement,FALSE,FALSE,NA: Non-Agreement,0,TRUE,TRUE,NA: Non-Agreement
219477,1,,,1,4,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218033,1,,,,5,1,FALSE,FALSE,Non-Error,1,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
219503,1,,,,5,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
218039,1,1,,1,3,1,FALSE,FALSE,Non-Error,1,FALSE,FALSE,Non-Error,FALSE,FALSE,Non-Error,0,TRUE,TRUE,Non-Error
219557,1,,,4,1,0,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral,TRUE,TRUE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
218041,1,,,3,2,1,FALSE,FALSE,NA: Neutral,1,FALSE,FALSE,NA: Neutral,FALSE,FALSE,NA: Neutral,0,TRUE,TRUE,NA: Neutral
219604,1,4,,1,,0,TRUE,TRUE,Correctable,0,TRUE,TRUE,Correctable,TRUE,TRUE,Correctable,0,FALSE,FALSE,Correctable
218089,1,,,,5,1,TRUE,TRUE,Non-Error,0,TRUE,TRUE,Non-Error,FALSE,FALSE,Non-Error,0,FALSE,FALSE,Non-Error
